Date,close,high,low,open,volume
2019-02-25,183.25,183.72,180.73,181.26,22831795
2019-02-22,176.92,177.02,172.52,172.80,16175610
2019-02-21,171.66,171.78,169.80,171.00,8434769
2019-02-20,170.71,172.68,170.61,171.00,12454903
2019-02-19,170.18,171.15,166.50,166.98,12982304
2019-02-15,166.15,168.77,165.41,168.61,12099523
2019-02-14,168.38,168.50,166.61,167.64,8722094
2019-02-13,169.40,171.05,168.99,169.91,8661819
2019-02-12,168.71,170.49,168.61,169.60,8594401
2019-02-11,167.45,170.33,167.45,168.85,7260318
2019-02-08,167.36,167.65,163.75,163.83,8331463
2019-02-07,166.96,169.61,164.34,169.16,11911130
2019-02-06,171.52,173.09,169.99,171.86,11267804
2019-02-05,171.83,171.95,168.00,168.55,12801793
2019-02-04,166.70,167.55,165.61,166.32,7380402
2019-02-01,167.97,169.40,167.63,168.00,10771453
2019-01-31,168.49,169.73,165.70,167.80,21219504
2019-01-30,166.82,167.84,160.50,161.29,36997728
2019-01-29,156.88,160.37,155.92,159.04,18348230
2019-01-28,158.92,159.69,155.30,157.80,10141096
2019-01-25,159.21,160.50,157.43,158.91,16459555
2019-01-24,155.86,156.00,151.21,151.47,10997894
2019-01-23,152.03,155.18,150.95,154.65,10195792
2019-01-22,152.15,155.44,150.21,154.40,21294975
2019-01-18,157.02,159.49,154.73,158.45,19611360
2019-01-17,155.97,158.55,151.90,152.11,16153189
2019-01-16,154.84,155.39,151.50,152.81,14810795
2019-01-15,150.88,154.17,149.96,150.68,15003064
2019-01-14,149.27,150.57,146.54,148.50,13356749
2019-01-11,151.32,153.38,150.14,151.83,9589415
2019-01-10,151.69,152.03,148.88,149.81,14221099
2019-01-09,151.92,153.35,148.50,149.89,20214074
2019-01-08,146.79,147.55,142.06,145.00,16487647
2019-01-07,143.10,144.08,139.01,140.55,17238999
2019-01-04,139.75,141.08,133.66,134.26,22845435
2019-01-03,130.60,134.87,129.83,134.27,19531256
2019-01-02,136.70,137.75,133.03,134.13,16708377
2018-12-31,137.07,142.02,136.04,141.83,11186358
2018-12-28,139.09,140.98,136.79,139.20,11955273
2018-12-27,138.45,138.45,133.89,135.05,11457388
2018-12-26,138.00,138.02,130.18,132.87,14862443
2018-12-24,131.89,134.57,129.77,130.00,11240722
2018-12-21,132.00,137.19,130.23,137.08,28790626
2018-12-20,135.11,137.76,132.91,135.83,24103820
2018-12-19,137.14,141.32,135.73,141.04,27657760
2018-12-18,140.82,144.75,140.11,144.28,17846648
2018-12-17,143.98,147.94,142.24,146.50,15788110
2018-12-14,149.00,150.70,145.72,147.71,15560693
2018-12-13,151.48,153.46,150.52,153.05,12255795
2018-12-12,151.50,156.17,151.43,155.24,16619239
2018-12-11,151.83,156.24,150.90,155.26,13651857
2018-12-10,151.43,152.81,147.48,150.39,15525490
2018-12-07,153.06,158.05,151.73,155.40,17447930
2018-12-06,155.83,155.87,150.51,153.00,25335464
2018-12-04,158.34,164.98,156.46,164.88,22198642
2018-12-03,163.74,168.80,163.51,168.64,31078508
2018-11-30,160.86,160.86,156.72,157.90,35071161
2018-11-29,156.28,159.00,153.54,158.08,20532236
2018-11-28,159.34,159.80,155.26,159.01,20767058
2018-11-27,156.46,157.94,153.58,154.64,17911799
2018-11-26,156.01,156.53,152.37,153.21,16152683
2018-11-23,150.33,151.17,147.00,147.30,7437479
2018-11-21,149.41,151.48,148.65,149.06,14718565
2018-11-20,145.98,148.07,142.82,144.48,19473181
2018-11-19,149.53,153.21,148.77,152.02,18087831
2018-11-16,154.10,155.80,152.14,155.04,20039383
2018-11-15,156.22,157.40,150.89,152.90,30083471
2018-11-14,150.44,152.15,148.44,150.21,21785982
2018-11-13,146.98,149.94,143.91,144.83,19575072
2018-11-12,142.82,146.41,139.97,145.01,16516466
2018-11-09,144.85,145.72,142.48,145.57,16220003
2018-11-08,148.99,151.88,146.69,150.99,17067089
2018-11-07,152.50,152.80,148.94,150.77,17884385
2018-11-06,147.44,149.96,145.32,145.87,17849812
2018-11-05,144.64,149.37,144.23,146.22,16197269
2018-11-02,147.59,154.36,146.28,152.56,45985757
2018-11-01,151.25,152.32,138.62,144.98,47039304
2018-10-31,142.28,142.65,139.14,141.35,23654569
2018-10-30,136.33,136.40,130.06,132.28,25230037
2018-10-29,133.38,144.00,131.36,142.42,35121699
2018-10-26,142.87,145.83,138.55,139.00,19476905
2018-10-25,144.60,144.91,141.01,142.50,13655058
2018-10-24,139.61,146.69,139.34,145.18,18512321
2018-10-23,146.65,147.51,142.62,143.22,19950477
2018-10-22,148.80,150.20,146.10,148.99,22589283
2018-10-19,142.93,146.77,142.61,145.34,14855111
2018-10-18,142.02,146.28,140.80,145.85,20618895
2018-10-17,148.14,150.68,146.37,150.68,16872420
2018-10-16,149.60,149.76,145.26,145.71,18365917
2018-10-15,144.16,145.69,142.30,144.77,18567106
2018-10-12,147.29,149.00,144.52,148.62,30764436
2018-10-11,141.90,142.91,135.14,135.53,43210320
2018-10-10,138.29,144.00,137.92,142.50,55828758
2018-10-09,146.94,150.59,146.47,147.97,31070230
2018-10-08,151.14,152.64,148.34,150.20,25060388
2018-10-05,154.63,157.12,152.25,156.14,20270970
2018-10-04,156.13,160.08,153.87,160.06,32176131
2018-10-03,162.37,164.54,161.93,163.15,13118816
2018-10-02,160.23,161.03,158.27,159.79,14730480
2018-10-01,162.00,165.95,161.56,165.92,10615171
2018-09-28,164.76,165.66,163.30,164.90,10486460
2018-09-27,166.32,167.05,164.92,166.39,12689166
2018-09-26,165.40,167.39,164.87,165.52,13592549
2018-09-25,164.25,165.44,162.83,164.05,9588722
2018-09-24,163.16,163.40,160.10,162.81,13123393
2018-09-21,164.63,169.84,164.50,169.46,22081900
2018-09-20,165.88,167.70,164.72,166.89,22818127
2018-09-19,162.63,163.13,158.82,158.82,23028307
2018-09-18,156.65,159.40,155.52,156.88,27240576
2018-09-17,158.89,161.65,158.29,161.50,20423197
2018-09-14,164.74,168.00,163.38,167.88,23417709
2018-09-13,165.53,167.22,164.01,165.41,25696478
2018-09-12,161.46,162.82,156.18,158.20,32490453
2018-09-11,157.46,158.45,152.85,153.18,25913010
2018-09-10,156.36,160.72,155.00,158.59,39092736
2018-09-07,162.37,164.61,159.51,159.95,19452377
2018-09-06,159.87,166.48,158.67,164.16,33051954
2018-09-05,164.23,168.28,162.03,167.48,35694744
2018-09-04,170.44,173.95,169.00,173.50,23450454
2018-08-31,175.01,176.68,172.76,173.11,13730845
2018-08-30,174.60,178.10,174.12,177.33,17086172
2018-08-29,178.50,179.66,176.83,179.35,11911063
2018-08-28,178.19,182.38,177.50,182.15,15319030
2018-08-27,180.65,180.88,176.22,177.10,23533814
2018-08-24,174.23,176.37,172.45,175.00,30442809
2018-08-23,172.23,186.50,171.91,184.97,78843385
2018-08-22,177.85,179.74,175.50,178.15,27138492
2018-08-21,177.92,179.67,176.97,177.63,20337389
2018-08-20,176.29,178.86,174.36,175.22,25900658
2018-08-17,172.78,174.20,168.38,172.52,24695359
2018-08-16,171.99,175.70,171.57,172.33,34263288
2018-08-15,169.83,169.85,165.39,167.11,41278613
2018-08-14,172.53,176.20,170.77,175.14,38508592
2018-08-13,177.68,180.65,177.00,179.65,14680647
2018-08-10,180.01,180.45,174.75,175.57,22049178
2018-08-09,177.19,180.63,176.76,179.31,35220934
2018-08-08,177.52,180.18,176.55,180.00,21152413
2018-08-07,179.92,183.00,179.74,180.29,20620300
2018-08-06,178.62,180.86,177.49,180.70,35418962
2018-08-03,180.84,184.50,180.08,184.15,18185065
2018-08-02,182.60,182.90,179.78,181.54,20976524
2018-08-01,185.27,189.06,183.96,186.00,14370748
2018-07-31,187.23,188.95,183.99,186.40,17016639
2018-07-30,184.82,190.59,182.06,190.22,19906278
2018-07-27,189.42,196.27,186.93,196.10,19916587
2018-07-26,194.18,196.12,192.62,193.21,13885520
2018-07-25,197.98,198.35,190.14,190.61,20739329
2018-07-24,189.00,193.07,188.35,190.19,18414763
2018-07-23,187.04,187.81,184.80,187.18,10996150
2018-07-20,187.25,189.50,186.61,189.49,12812654
2018-07-19,187.34,189.68,186.87,188.68,13373064
2018-07-18,190.79,193.23,189.91,192.45,10796602
2018-07-17,192.66,192.95,187.90,188.65,13270692
2018-07-16,190.35,191.37,189.15,189.57,12205645
2018-07-13,190.04,192.12,189.30,191.61,12557906
2018-07-12,190.17,192.58,189.79,190.77,17440353
2018-07-11,187.42,190.05,187.42,188.60,15947024
2018-07-10,192.55,195.13,191.48,192.89,12611428
2018-07-09,192.75,194.69,190.87,194.45,15466403
2018-07-06,192.27,192.49,185.54,186.01,17035621
2018-07-05,186.88,187.44,182.90,187.17,18412131
2018-07-03,184.75,188.50,184.36,187.88,11673699
2018-07-02,186.36,186.36,181.06,181.66,17325917
2018-06-29,185.53,188.97,184.26,185.36,26023406
2018-06-28,188.38,188.96,182.04,183.20,19553796
2018-06-27,185.02,193.60,184.89,193.46,23886981
2018-06-26,191.42,193.66,188.42,193.34,20740355
2018-06-25,191.25,198.10,187.86,197.85,32750867
2018-06-22,202.01,203.80,200.25,203.38,9623582
2018-06-21,202.21,206.00,201.04,205.84,13963829
2018-06-20,206.23,207.23,205.02,205.05,15559583
2018-06-19,204.43,204.51,199.50,203.53,24484164
2018-06-18,208.57,208.60,203.88,205.16,14645182
2018-06-15,208.00,210.08,206.01,207.49,28665573
2018-06-14,210.86,211.12,207.51,207.72,18838274
2018-06-13,206.62,209.65,206.60,209.44,13844190
2018-06-12,209.08,209.80,206.90,206.95,15910860
2018-06-11,205.70,207.60,205.01,206.50,12061370
2018-06-08,205.07,206.23,200.43,201.11,17525218
2018-06-07,203.62,209.00,200.88,207.46,26747768
2018-06-06,208.30,210.46,207.29,209.86,13800519
2018-06-05,208.37,211.70,207.13,209.95,17787704
2018-06-04,208.95,209.75,204.73,205.12,19357012
2018-06-01,204.34,204.99,199.45,199.50,23131917
2018-05-31,198.01,199.48,196.85,198.00,17982536
2018-05-30,197.98,200.54,197.50,199.70,13930634
2018-05-29,198.00,202.28,197.00,197.94,18768743
2018-05-25,199.20,201.50,197.21,197.57,21269952
2018-05-24,197.37,199.72,195.70,198.12,18527694
2018-05-23,196.80,196.90,192.80,193.88,12807376
2018-05-22,195.87,198.63,195.70,198.30,9700121
2018-05-21,197.64,199.79,196.40,197.80,13830526
2018-05-18,195.00,197.78,194.72,196.43,14242305
2018-05-17,196.02,198.43,195.57,196.00,13470547
2018-05-16,198.11,199.75,196.30,196.75,12887456
2018-05-15,196.61,196.78,193.86,195.23,12694857
2018-05-14,198.64,200.00,195.87,195.90,17627130
2018-05-11,194.36,196.46,193.38,196.40,12741110
2018-05-10,195.96,199.77,195.16,196.30,21295038
2018-05-09,195.43,197.38,194.50,195.84,13780627
2018-05-08,196.31,197.34,193.01,194.20,21856348
2018-05-07,195.35,196.60,190.30,190.41,29862192
2018-05-04,188.89,190.60,178.62,180.40,57788340
2018-05-03,182.45,183.59,175.77,183.50,26257648
2018-05-02,181.45,184.26,180.11,180.80,20681841
2018-05-01,179.50,180.32,177.44,177.58,10787699
2018-04-30,178.54,180.04,177.05,178.09,14653977
2018-04-27,177.16,178.20,174.01,177.11,15062517
2018-04-26,173.90,174.36,172.05,173.25,13398037
2018-04-25,170.22,171.30,166.64,170.52,17132871
2018-04-24,173.09,178.00,170.68,177.63,14567517
2018-04-23,175.57,179.32,174.71,178.63,12033892
2018-04-20,179.11,181.39,177.53,179.36,14473079
2018-04-19,181.39,183.63,179.52,183.26,11988977
2018-04-18,182.68,182.88,177.64,178.90,16972731
2018-04-17,178.70,179.34,174.83,174.83,16285805
2018-04-16,174.70,174.79,171.01,172.01,9876207
2018-04-13,172.04,176.80,171.07,176.72,13526198
2018-04-12,175.92,177.90,174.56,175.93,11133871
2018-04-11,175.36,178.16,174.74,176.48,10170536
2018-04-10,177.10,177.88,173.85,175.10,20596194
2018-04-09,169.87,172.72,168.61,169.75,14717312
2018-04-06,167.52,172.27,166.40,169.84,18209969
2018-04-05,172.57,176.56,171.17,175.48,18250947
2018-04-04,172.07,172.41,166.13,166.88,24573593
2018-04-03,174.67,179.58,173.00,179.26,19975067
2018-04-02,177.61,183.51,175.75,182.81,16028747
2018-03-29,183.54,185.13,178.62,180.88,16378866
2018-03-28,178.91,183.44,177.57,180.73,20081071
2018-03-27,181.89,192.25,180.66,192.24,16627873
2018-03-26,190.50,190.62,184.32,187.89,16758711
2018-03-23,181.20,188.48,180.40,186.85,18714404
2018-03-22,184.65,192.39,184.60,190.75,25355700
2018-03-21,195.30,198.88,194.57,198.80,12047301
2018-03-20,198.95,199.21,194.54,194.95,11952024
2018-03-19,194.53,198.43,192.80,198.00,19681421
2018-03-16,200.28,200.38,197.26,198.40,26948659
2018-03-15,199.06,201.50,196.52,198.44,33626797
2018-03-14,192.56,193.63,190.22,190.29,20032271
2018-03-13,188.41,194.25,187.39,193.88,14826665
2018-03-12,192.74,194.40,190.90,192.30,17826186
2018-03-09,190.55,190.70,188.01,189.64,14208356
2018-03-08,187.18,190.23,186.57,189.05,14331400
2018-03-07,189.05,189.07,184.32,184.37,13728910
2018-03-06,187.37,188.01,184.82,185.19,17856088
2018-03-05,181.60,181.95,177.07,179.41,15656661
2018-03-02,179.76,180.23,175.45,178.01,18909073
2018-03-01,181.99,187.48,180.05,186.18,17286309
2018-02-28,186.14,188.24,185.00,187.25,19367576
2018-02-27,188.26,193.57,187.21,192.59,23218450
2018-02-26,194.19,195.15,190.65,194.46,19463072
2018-02-23,193.29,193.41,189.95,190.18,16937275
2018-02-22,188.75,190.74,187.77,190.20,12282843
2018-02-21,188.82,193.17,188.46,189.37,22071585
2018-02-20,187.19,188.83,183.00,183.67,14854901
2018-02-16,183.68,188.27,183.54,186.75,16114051
2018-02-15,187.45,189.56,184.43,189.25,14361054
2018-02-14,186.76,186.93,178.90,179.22,21047363
2018-02-13,179.25,182.15,177.00,177.42,15506955
2018-02-12,177.44,180.79,175.09,180.44,18280259
2018-02-09,176.67,177.62,168.88,175.12,28049543
2018-02-08,173.70,183.10,171.39,182.27,32051274
2018-02-07,180.30,186.83,180.30,183.50,19672104
2018-02-06,185.17,185.59,174.17,174.72,35804470
2018-02-05,180.53,190.47,179.90,183.70,31083967
2018-02-02,187.31,195.68,186.80,194.79,32233916
2018-02-01,192.22,199.49,191.14,192.75,52628863
2018-01-31,204.29,206.20,202.80,202.82,26982494
2018-01-30,199.66,202.54,196.49,198.68,23377519
2018-01-29,203.01,205.69,201.82,204.83,21908591
2018-01-26,205.22,205.23,199.21,200.33,23768628
2018-01-25,198.33,199.59,194.10,196.34,23421605
2018-01-24,195.53,198.86,192.40,194.71,34497260
2018-01-23,192.28,192.40,183.54,185.28,31305926
2018-01-22,184.02,185.04,181.68,184.98,16016347
2018-01-19,184.05,185.24,182.80,185.15,15349322
2018-01-18,184.40,185.85,182.69,184.28,14190653
2018-01-17,183.83,184.80,179.32,183.30,21346502
2018-01-16,182.40,191.74,181.75,190.40,27428505
2018-01-12,187.79,190.20,187.25,189.91,11789627
2018-01-11,188.75,190.43,188.10,189.73,12400372
2018-01-10,189.79,190.39,186.58,188.10,17943839
2018-01-09,190.80,192.49,188.00,191.13,19495092
2018-01-08,190.33,191.66,189.07,190.46,16230147
2018-01-05,190.70,190.75,186.30,187.17,18168345
2018-01-04,185.71,187.75,184.43,185.90,19473795
2018-01-03,184.00,185.64,181.40,185.19,20121856
2018-01-02,183.65,184.10,175.70,176.40,29916943
2017-12-29,172.43,173.67,171.20,172.28,9704583
2017-12-28,172.30,173.53,171.67,173.04,9508057
2017-12-27,172.97,173.87,171.73,172.29,10152340
2017-12-26,172.33,175.15,171.73,174.55,12913823
2017-12-22,176.29,176.66,175.04,175.84,12524722
2017-12-21,175.32,176.25,172.65,172.80,14812355
2017-12-20,172.64,172.90,170.80,171.79,17121392
2017-12-19,171.28,173.00,170.51,171.97,23936180
2017-12-18,173.37,174.70,172.37,174.60,17023342
2017-12-15,173.55,173.55,170.00,172.89,41356671
2017-12-14,171.75,173.39,169.61,173.11,32830024
2017-12-13,176.47,177.70,174.30,175.19,18653366
2017-12-12,174.64,178.16,173.77,178.00,22656450
2017-12-11,179.29,180.68,178.15,179.19,15626196
2017-12-08,177.62,178.96,176.37,177.72,23543371
2017-12-07,174.47,175.82,172.26,173.76,15697869
2017-12-06,172.63,173.23,167.87,168.30,23897802
2017-12-05,168.96,172.96,164.25,165.28,31609904
2017-12-04,169.58,177.58,168.26,177.20,35895142
2017-12-01,174.61,179.80,173.80,175.27,26782304
2017-11-30,177.08,179.80,176.32,179.53,25851122
2017-11-29,179.91,185.41,173.62,185.25,40204058
2017-11-28,186.69,189.10,186.50,188.83,13378145
2017-11-27,188.03,191.45,187.55,190.49,14952763
2017-11-24,191.19,191.70,188.70,189.39,9887763
2017-11-22,189.84,191.75,189.37,191.54,14417615
2017-11-21,190.90,191.56,188.80,190.35,19639467
2017-11-20,188.00,190.00,186.61,187.60,25992271
2017-11-17,185.13,186.50,184.67,185.92,13422728
2017-11-16,185.43,186.27,183.12,183.31,18389473
2017-11-15,181.48,181.88,176.74,179.37,16566977
2017-11-14,181.79,184.38,181.15,184.30,14475342
2017-11-13,184.54,187.88,184.00,186.77,17185607
2017-11-10,186.41,187.17,185.40,187.03,15030991
2017-11-09,185.13,185.13,181.05,184.21,19755550
2017-11-08,185.90,188.15,185.10,187.98,13944586
2017-11-07,188.51,189.86,187.00,189.58,17780967
2017-11-06,187.84,188.25,184.00,184.07,19873148
2017-11-03,183.21,186.93,182.06,186.51,19697343
2017-11-02,184.81,191.22,183.31,190.99,41239871
2017-11-01,186.08,188.88,183.58,187.88,28594733
2017-10-31,184.89,185.12,181.81,183.57,21256673
2017-10-30,181.58,181.90,177.59,178.43,20219707
2017-10-27,176.15,177.00,171.11,173.19,19712550
2017-10-26,170.32,171.45,168.58,170.62,13527415
2017-10-25,170.22,175.44,169.30,174.69,18109375
2017-10-24,173.70,175.98,173.26,174.00,11945951
2017-10-23,173.13,178.01,173.05,177.80,17610931
2017-10-20,177.32,179.52,177.08,179.02,11953220
2017-10-19,177.93,179.61,175.45,177.00,13538966
2017-10-18,179.61,180.00,176.28,177.09,21766267
2017-10-17,175.32,180.12,175.30,179.58,20132223
2017-10-16,179.56,180.05,178.51,180.00,12855874
2017-10-13,178.45,181.40,177.97,180.96,18107742
2017-10-12,180.53,184.39,180.35,184.04,15441222
2017-10-11,184.69,184.70,182.60,183.00,11974445
2017-10-10,183.12,184.46,181.36,181.65,13201284
2017-10-09,182.09,183.13,178.75,178.97,15011614
2017-10-06,179.20,179.87,177.61,177.85,8743732
2017-10-05,178.89,179.73,176.03,179.00,11888554
2017-10-04,178.71,180.00,177.30,178.06,11415485
2017-10-03,178.56,178.78,173.61,176.06,16709711
2017-10-02,173.61,175.13,172.57,174.57,12557248
2017-09-29,172.71,173.54,170.74,171.11,13397934
2017-09-28,170.24,171.88,169.57,170.91,13948637
2017-09-27,170.99,171.95,169.45,169.84,19436338
2017-09-26,167.02,171.90,166.79,170.01,23690854
2017-09-25,169.59,177.00,167.50,176.48,34024307
2017-09-22,178.14,178.42,175.68,176.20,12743378
2017-09-21,177.39,178.86,175.30,178.05,14576290
2017-09-20,177.95,180.50,176.15,180.02,15391326
2017-09-19,180.07,180.87,179.25,180.69,14743409
2017-09-18,179.98,180.29,177.75,178.89,22913339
2017-09-15,176.70,179.75,176.70,177.90,26560724
2017-09-14,177.10,179.93,176.02,177.54,22809005
2017-09-13,178.97,179.10,175.56,175.75,22029865
2017-09-12,175.31,175.62,173.37,174.89,15622529
2017-09-11,174.06,174.20,171.50,171.50,18238506
2017-09-08,169.00,171.22,168.92,169.99,12341834
2017-09-07,170.48,170.97,168.00,169.26,15101028
2017-09-06,168.14,171.11,167.00,170.17,19982147
2017-09-05,169.92,171.93,168.74,169.47,15019626
2017-09-01,171.04,172.39,170.65,171.99,11163539
2017-08-31,171.74,172.90,170.25,172.54,16478570
2017-08-30,171.25,172.39,169.15,169.15,17756617
2017-08-29,167.41,169.23,164.35,165.15,19576998
2017-08-28,168.30,171.34,167.06,171.15,24588200
2017-08-25,171.74,174.94,171.11,174.80,24168074
2017-08-24,175.00,177.00,174.30,177.00,20781228
2017-08-23,175.80,176.23,172.75,172.90,21927498
2017-08-22,174.46,174.77,169.64,170.02,24463401
2017-08-21,169.25,170.60,166.98,168.29,22334169
2017-08-18,167.50,169.50,164.10,165.36,31479115
2017-08-17,163.92,168.00,163.51,166.12,56805678
2017-08-16,159.50,160.35,158.54,160.00,21268925
2017-08-15,157.75,158.32,154.00,155.74,18625250
2017-08-14,154.61,155.08,153.10,154.77,14579228
2017-08-11,151.70,152.57,147.50,150.51,22303760
2017-08-10,151.77,156.50,151.25,156.20,19296148
2017-08-09,157.49,157.71,155.20,156.05,11014424
2017-08-08,157.50,159.84,156.80,158.56,15430432
2017-08-07,158.84,158.99,154.37,154.83,15893533
2017-08-04,153.33,154.32,152.16,154.32,10031255
2017-08-03,153.32,153.80,149.60,152.10,12420551
2017-08-02,151.91,155.75,149.10,155.47,19522100
2017-08-01,154.73,156.61,153.80,156.25,12018647
2017-07-31,154.95,159.39,153.50,158.90,17774668
2017-07-28,157.56,158.96,152.82,153.96,14442501
2017-07-27,154.15,160.39,151.33,157.85,26048621
2017-07-26,155.79,156.00,152.36,152.53,14440368
2017-07-25,152.44,152.75,150.85,152.36,8455352
2017-07-24,152.26,153.23,151.60,152.77,10646137
2017-07-21,151.89,152.15,150.31,151.79,11447927
2017-07-20,152.11,154.12,151.84,153.96,16728453
2017-07-19,153.15,156.41,152.64,155.14,16890718
2017-07-18,153.75,154.60,150.48,151.08,15306833
2017-07-17,151.23,153.70,150.42,153.53,15333382
2017-07-14,151.83,152.25,149.69,150.12,11462883
2017-07-13,149.52,150.00,148.00,149.52,11676344
2017-07-12,149.00,149.30,146.85,147.38,14944503
2017-07-11,145.81,145.87,143.26,144.29,13512396
2017-07-10,143.81,144.16,142.25,143.00,10345440
2017-07-07,142.43,143.38,141.83,142.65,8038291
2017-07-06,142.20,143.62,141.83,143.01,11928789
2017-07-05,144.87,145.00,140.33,141.16,16988319
2017-07-03,140.99,142.49,139.50,141.75,6975712
2017-06-30,140.90,142.38,139.92,141.03,12273637
2017-06-29,140.81,143.56,137.52,143.16,24124653
2017-06-28,143.95,144.37,141.48,142.65,17751451
2017-06-27,141.53,144.38,141.10,143.90,17370584
2017-06-26,142.73,145.36,141.27,144.03,17826640
2017-06-23,143.01,143.34,141.60,142.10,11751376
2017-06-22,142.27,144.68,140.88,142.05,21890559
2017-06-21,143.29,143.50,138.02,138.82,30900055
2017-06-20,138.38,140.63,137.93,140.08,20570029
2017-06-19,139.47,140.40,137.40,137.81,24940028
2017-06-16,134.87,136.50,133.55,136.28,36428033
2017-06-15,135.08,135.67,133.10,135.64,30504654
2017-06-14,136.67,139.25,135.26,137.80,32852482
2017-06-13,136.60,142.24,135.90,141.88,40867992
2017-06-12,139.08,142.20,136.05,139.17,32173265
2017-06-09,139.44,148.29,137.01,144.57,54358697
2017-06-08,142.34,143.70,135.21,142.51,81347278
2017-06-07,125.64,125.91,124.11,125.08,9430262
2017-06-06,124.62,126.20,124.27,125.61,9256151
2017-06-05,125.37,125.56,123.87,124.02,10029921
2017-06-02,124.13,124.53,123.24,123.72,7341859
2017-06-01,123.97,124.00,122.26,122.82,8898143
2017-05-31,122.46,124.18,122.00,123.64,11580584
2017-05-30,123.91,124.88,123.53,124.08,8342615
2017-05-26,123.99,124.65,123.10,123.93,7557446
2017-05-25,123.63,124.45,122.31,123.74,12482993
2017-05-24,122.81,123.68,121.95,123.07,8375984
2017-05-23,122.93,125.68,122.85,124.67,14365717
2017-05-22,124.75,125.59,123.56,124.98,13487139
2017-05-19,123.22,126.40,123.07,123.96,21096408
2017-05-18,121.27,122.63,114.00,116.31,37111914
2017-05-17,120.72,123.89,120.50,123.25,19808839
2017-05-16,124.02,124.34,121.74,121.98,18193323
2017-05-15,121.40,121.49,120.03,121.03,11121635
2017-05-12,120.34,120.47,119.51,120.37,9820882
2017-05-11,120.16,120.50,118.25,120.13,11372828
2017-05-10,119.98,120.33,119.10,120.01,9344548
2017-05-09,120.00,120.00,118.07,118.62,15209986
2017-05-08,116.86,117.51,116.20,116.90,6461326
2017-05-05,116.04,116.15,114.80,116.05,7097296
2017-05-04,115.86,116.41,115.15,115.94,6977804
2017-05-03,116.57,118.00,115.12,117.95,10590212
2017-05-02,118.09,118.69,117.00,117.07,10047756
2017-05-01,116.68,117.24,115.50,115.63,7331383
2017-04-28,115.50,115.99,115.00,115.90,6984673
2017-04-27,115.43,115.96,114.83,115.00,9439595
2017-04-26,114.97,115.75,114.62,115.37,6675632
2017-04-25,115.48,115.82,114.80,115.54,11333042
2017-04-24,114.86,115.16,114.02,114.04,13382336
2017-04-21,113.11,113.17,112.30,112.80,8965358
2017-04-20,112.96,113.60,111.48,111.53,13773102
2017-04-19,110.76,112.20,110.57,111.99,9603207
2017-04-18,111.23,112.20,110.87,111.20,8304258
2017-04-17,111.76,111.87,110.30,110.91,7124816
2017-04-13,110.21,111.45,109.82,110.72,6856018
2017-04-12,110.63,111.70,110.31,110.50,8098670
2017-04-11,110.44,111.79,109.46,111.40,10011311
2017-04-10,111.70,111.88,108.84,109.00,14797779
2017-04-07,108.99,109.07,106.76,107.88,8352139
2017-04-06,108.04,108.42,107.15,107.59,5210843
2017-04-05,107.44,108.82,107.32,108.36,8199647
2017-04-04,107.52,108.26,106.88,107.87,6479163
2017-04-03,108.09,109.47,107.52,108.85,8390061
2017-03-31,107.83,109.12,107.78,108.50,9001134
2017-03-30,108.85,110.45,108.66,109.73,10590201
2017-03-29,109.51,109.74,107.69,107.97,8786726
2017-03-28,107.80,108.95,107.46,108.23,6469277
